,period,gameClock,team.name,x_passer,y_passer,x_recipient,y_recipient,player.jersey_nb,pass.recipient.jersey_nb,coord_all_team,coord_all_adversary,completed,distance_sideline,distance_goal,distance_opponent,speed_passer,opponents_closer_to_goal,distance_receiver_sideline,distance_receiver_goal,distance_receiver_opponent,opponents_closer_to_goal_receiver,speed_receiver,bypassed_opponents,angle,opponents_in_path,nearest_defender_pass_line,distance_pass
231,1,1227.884,Manchester City WFC,-26.74425852506111,0.023460545455623462,-28.713929331717377,17.71271181899571,33,5,"{14: [-18.3760039418683, -2.944298454680744, 3.13], 25: [-10.725028322949155, 9.747856636811548, 1.12], 9: [6.831228231177807, -11.964878182367965, 1.1400000000000001], 7: [-7.400497250442624, 20.856424910049256, 0.28], 10: [-9.472636480566559, -22.146754910108545, 2.56], 15: [-18.27353551840063, 29.935656001375534, 1.49], 1: [-48.820511092150724, 1.4662840909764663, 1.1400000000000001], 21: [5.282816498777503, 10.768390364131168, 0.88], 33: [-26.74425852506111, 0.023460545455623462, 0.8300000000000001], 5: [-28.713929331717377, 17.71271181899571, 0.33], 11: [5.658534051492283, 35.50753554708611, 0.61]}","{2: [-5.385284922245171, -22.36963009193697, 0.53], 14: [-6.239188451142397, 4.328470636562528, 0.17], 8: [15.734595692479548, -10.299179455018699, 0.9400000000000001], 20: [14.675755316646988, 12.035259818734835, 0.8300000000000001], 12: [2.6527936297740484, 7.096815000326097, 1.45], 15: [-6.170876168830619, -10.275718909563075, 0.6000000000000001], 33: [-6.580749862701287, 14.756683091587156, 0.9500000000000001], 19: [8.322713061651628, -24.879908455688682, 1.28], 88: [17.00975829563274, -1.9824160910001825, 0.8200000000000001], 21: [-38.49397108268694, -2.2287518182842287, 0.21], 10: [4.565537534503834, -14.193630000652194, 2.07]}",1,25.954903004479906,79.44342351868501,11.963620092522698,0.8300000000000001,10,16.387092105564836,83.31765433307821,22.21060982160701,10,0.33,0,96.3536243829749,0,11.926783706498068,17.798573361509444
233,1,1230.572,Manchester City WFC,-29.80692584870583,18.217113546291618,-23.6702058210311,32.633618728772234,5,15,"{14: [-15.370263520150065, -5.536688727527136, 1.37], 25: [-11.408151146066936, 8.727322909491928, 0.77], 9: [7.104477360424919, -10.897423364137097, 0.59], 7: [-7.058935838883734, 22.92095291014412, 0.87], 10: [-9.495407241337151, -25.231816637523032, 0.8200000000000001], 15: [-23.6702058210311, 32.633618728772234, 1.58], 1: [-50.095673695303915, 1.0674548182308674, 0.30000000000000004], 21: [6.603520623471879, 8.903277000409103, 0.65], 33: [-30.05740421718235, -2.791804909219192, 0.88], 5: [-29.80692584870583, 18.217113546291618, 1.3599999999999999], 11: [5.635763290721691, 36.98554991079039, 0.35000000000000003]}","{2: [-7.1614042623514, -25.06759281933367, 0.8], 14: [-7.03616507811314, 0.5865136363905865, 1.26], 8: [16.91867525255037, -13.994215364279395, 2.37], 20: [12.057117828028828, 11.155489364148956, 1.12], 12: [3.039896562874124, 0.6686255454852686, 1.58], 15: [-6.205032309986508, -11.542588364166743, 0.46], 33: [-5.852085518042321, 11.953147909640153, 1.19], 19: [12.546689184596572, -27.8007463649138, 3.04], 88: [15.791522594406029, -5.712642818444313, 1.48], 21: [-38.53951260422813, -3.331397454698531, 0.55], 10: [5.112035792998059, -20.563168091853964, 1.88]}",1,15.88269037826893,84.49329961852233,23.250728973572354,1.3599999999999999,10,1.466185195788313,83.04958362846563,27.29775236961378,10,1.58,0,66.94184503655207,0,0.4048815424923751,15.668278602787053
234,1,1232.082,Manchester City WFC,-25.66264738845796,31.50751254690231,-34.11059963434785,18.557291455398158,15,5,"{14: [-14.243110862005727, -3.8123386365388123, 1.08], 25: [-12.95656287846724, 13.442892546072244, 3.7199999999999998], 9: [7.821756324698589, -9.654014454989055, 0.96], 7: [-8.379639963578109, 24.152631546564354, 1.44], 10: [-7.66236099930444, -24.868178182960868, 1.03], 15: [-25.66264738845796, 31.50751254690231, 0.68], 1: [-52.11088602350137, 3.014680091047615, 2.66], 21: [6.69460366655425, 9.818238273178418, 1.33], 33: [-31.571659808426762, -3.5894634547103896, 1.4], 5: [-34.11059963434785, 18.557291455398158, 2.91], 11: [5.157577314539244, 36.17616109257138, 0.77]}","{2: [-6.159490788445322, -27.542680364901944, 1.71], 14: [-6.501052200004213, -1.7947317273551948, 2.47], 8: [22.850458433289763, -16.3989212734808, 4.62], 20: [11.260141201058085, 8.598289909485999, 2.84], 12: [3.4269994959741994, -2.0645280000948647, 1.05], 15: [-4.6680059579715, -12.586582636941987, 1.49], 33: [-6.01148084343647, 9.571902545894371, 2.06], 19: [19.11605366691256, -29.935656001375534, 3.4], 88: [14.869306783197025, -10.416482182296818, 2.96], 21: [-39.18847928619002, -3.8475294547222476, 0.09], 10: [6.956467415416067, -23.624769273812824, 2.0]}",1,2.5922913776582384,84.4588446747538,29.45062533625545,0.68,10,15.54251246916239,88.77109720788643,22.97304641907906,10,2.91,0,-123.11803343219023,0,7.988261596372776,15.462086646622927
235,1,1236.332,Manchester City WFC,-33.38193528968888,23.096907001061297,-34.08782887357726,31.437130910535437,5,15,"{14: [-18.023057149924114, -1.173027272781173, 0.66], 25: [-25.047836847651958, 20.234720455475234, 2.51], 9: [1.6736509166385625, -5.032287000231232, 1.6], 7: [-16.281093950973773, 25.231816637523032, 2.46], 10: [-8.379639963578109, -27.26115381943446, 0.4], 15: [-34.08782887357726, 31.437130910535437, 1.5], 1: [-56.85858964416994, 3.425239636521025, 0.17], 21: [-1.8785877635738968, 14.486886818847486, 2.92], 33: [-36.763393264121895, -4.551345818390951, 0.97], 5: [-33.38193528968888, 23.096907001061297, 2.3], 11: [-0.011385380385296344, 35.108706274340506, 0.25]}","{2: [0.9791427131354856, -28.34033891039314, 1.65], 14: [-1.5597971127855992, -2.252212363739852, 1.37], 8: [32.99483235658881, -22.15848518283636, 3.38], 20: [22.45197011980439, 0.6686255454852686, 2.07], 12: [9.700344088272486, -4.058674363822859, 4.01], 15: [0.17078070577944515, -14.592459273397791, 2.93], 33: [-0.29601989001770496, 9.654014454989055, 1.65], 19: [24.01176723258999, -28.445911364943445, 3.13], 88: [24.38748478530477, -20.46932591003147, 0.87], 21: [-36.20550962524238, -3.2023644546926024, 0.58], 10: [14.573286893179322, -25.267007455706466, 2.79]}",1,11.00289692349925,89.12587919688258,26.450411171318837,2.3,11,2.66267301402511,92.3053351823018,34.7041670541684,11,1.5,0,94.83782711216799,0,5.031482983736509,8.37004304719748
236,1,1237.374,Manchester City WFC,-36.00057277830704,31.78903909236979,-56.92690192648172,3.6715753638050717,15,1,"{14: [-18.740336114197785, -0.6334347273018335, 0.88], 25: [-28.372367920158492, 18.897469364504698, 2.89], 9: [1.3093187443090795, -3.6363845456216364, 0.91], 7: [-19.90164491349801, 25.95909354664736, 3.63], 10: [-8.880596700531148, -27.296344637617896, 1.1400000000000001], 15: [-36.00057277830704, 31.78903909236979, 1.55], 1: [-56.92690192648172, 3.6715753638050717, 0.8300000000000001], 21: [-3.1651357471123838, 17.184849546244184, 1.69], 33: [-36.96833011105723, -3.648114818349448, 0.71], 5: [-34.554629469374404, 24.574921364765576, 2.31], 11: [-0.40987369387066835, 35.15562736525175, 0.9400000000000001]}","{2: [0.25047836847651955, -29.595478092268994, 1.1400000000000001], 14: [-1.2865479835384868, -3.9061808183613063, 1.32], 8: [35.92087511560997, -23.13209781924473, 4.46], 20: [23.69297658180169, -1.395902454609596, 1.98], 12: [9.734500229428376, -9.07923109132628, 4.07], 15: [1.6850362970238588, -17.384264182616985, 1.99], 33: [-0.3074052704030013, 7.894473545817295, 1.35], 19: [28.315441018232008, -30.31102472866551, 3.37], 88: [25.78788657269622, -20.55143781912615, 2.75], 21: [-35.863948213683486, -3.566002909254766, 0.25], 10: [17.613183456053445, -26.956166728511356, 2.84]}",1,2.310764832190756,94.22412574653612,35.35530598380242,1.55,11,-4.227740396940703,109.68753007756179,22.271743496326206,11,0.8300000000000001,0,-126.65834432412777,0,21.218049226258177,35.05000739150989
343,1,2230.905,Manchester City WFC,-42.353615033302404,-27.882858274008484,-52.406905913519076,-23.92975636473593,25,33,"{14: [-42.444698076384775, -35.965016183470766, 1.06], 25: [-42.399156554843586, -27.8007463649138, 2.21], 9: [-23.715747342572282, -35.50753554708611, 0.8200000000000001], 7: [-30.046018836797053, -15.354927000705555, 1.78], 10: [-30.49004867182361, -30.31102472866551, 1.1400000000000001], 15: [-41.46555536324929, 8.457526636752258, 1.35], 1: [-58.759948168514434, -2.4516270001126514, 0.17], 21: [-14.561901512794023, -23.167288637428168, 1.55], 33: [-52.42967667428966, -23.94148663746374, 0.7000000000000001], 5: [-41.98928286097292, -6.791827909402992, 2.39], 11: [-3.7571755271477936, 28.68051681949968, 1.44]}","{2: [0.990528093520782, -7.331420454882331, 0.99], 14: [11.362609624525753, 24.750875455682753, 1.6600000000000001], 8: [44.01588056955566, 21.243523910067044, 2.51], 20: [35.62485522559226, 29.184918546795583, 2.32], 12: [27.290756783555334, 16.516224000758918, 3.52], 15: [0.694508203503077, 10.827041727770228, 0.55], 33: [23.54496663679284, 34.96794300160677, 0.6900000000000001], 19: [30.13710187987942, 3.0264103637754265, 2.1], 88: [40.95321324591095, 27.366726273984764, 4.09], 21: [-33.83735050510074, 6.662794909397062, 0.7000000000000001], 10: [30.387580248355945, 27.507489546718507, 2.09]}",1,6.216945650552063,99.05798361482168,35.57989481972149,2.21,11,0.29225561602194006,107.79572650629855,35.787324313599854,11,0.7000000000000001,0,158.53451764940442,0,34.98733621507506,10.802577110455728
342,1,2229.285,Manchester City WFC,-32.0726165453798,-30.088149546837087,-41.45416998286399,-31.58962445599699,10,25,"{14: [-41.62495068864344, -38.48702481995029, 1.79], 25: [-41.45416998286399, -31.58962445599699, 2.4], 9: [-22.89599995483095, -36.09404918347669, 0.63], 7: [-27.233829881628857, -15.026479364326827, 1.6], 10: [-32.0726165453798, -30.088149546837087, 0.5700000000000001], 15: [-42.01205362174351, 6.897400363953297, 0.89], 1: [-58.794104309670324, -3.2844763637872845, 0.58], 21: [-11.829410220322902, -22.604235546493204, 1.53], 33: [-52.38413515274848, -23.894565546552496, 0.45], 5: [-41.294774657469844, -7.636407545805437, 0.09], 11: [-1.5028702108591174, 28.117463728564715, 0.87]}","{2: [1.05884037583256, -6.9795122730479795, 0.17], 14: [8.356869202807516, 25.994284364830794, 1.63], 8: [45.848926811588385, 24.504539728398704, 1.33], 20: [33.461632952385955, 34.416620183399615, 3.3], 12: [22.4291993590338, 17.935587000824135, 0.93], 15: [0.4895713565677428, 11.659891091444859, 0.36], 33: [22.759375390207392, 35.47234472890267, 0.71], 19: [27.598162053958337, 4.2815495456512815, 1.3], 88: [37.765306738027974, 34.674686183411474, 3.52], 21: [-33.495789093541845, 7.4839140003438835, 0.39], 10: [31.82213817690328, 30.205452274115206, 0.8300000000000001]}",1,4.01165437772346,89.95304942655618,37.59900769030012,0.5700000000000001,11,2.510179468563557,99.311400192303,39.875772517641295,11,2.4,0,-170.90718419794945,0,17.582340436533187,9.500945837294731
241,1,1244.742,Manchester City WFC,-45.49598001964419,-27.74209500127474,-33.90566278741252,-37.87705063810407,33,10,"{14: [-41.87542905711995, -15.78894709163459, 2.7199999999999998], 25: [-32.19785572961806, -8.53963854584694, 5.25], 9: [-4.428912969880278, -18.228843819019428, 5.86], 7: [-20.539226215074603, 15.73029572799553, 1.73], 10: [-34.05367273242137, -37.83012954719283, 3.18], 15: [-33.60964289739481, 24.3989672738484, 1.65], 1: [-59.10150958007332, -5.888596909361488, 0.84], 21: [-6.387198396151249, -6.756637091219557, 4.0], 33: [-45.439053117717705, -27.894588546736294, 3.46], 5: [-50.56247429110106, 4.656918272941256, 2.56], 11: [-0.44402983502655746, 33.39608645607999, 1.12]}","{2: [0.33017603117359395, -14.85052527340965, 2.84], 14: [2.7097205317005297, 19.167265637244366, 5.34], 8: [45.598448443111856, 4.6217274547578215, 1.4100000000000001], 20: [45.17718936885589, 28.43418109221563, 5.52], 12: [14.60744303433521, 18.58075200085378, 5.0], 15: [1.0702257562178563, 3.706766181988507, 4.26], 33: [25.093378369193143, 34.28758718339369, 6.31], 19: [19.833332631186234, -17.47810636443948, 2.58], 88: [35.545157562895184, 14.592459273397791, 3.47], 21: [-32.61911480387403, 2.627581091029828, 1.06], 10: [17.385475848347518, -6.123202363917723, 3.37]}",0,6.357708923285806,102.0387654713848,32.98682894333142,3.46,11,-3.7772467135435264,94.52548100915375,40.52505887999063,11,3.18,0,-41.16751979539203,0,31.338295116269478,15.39651841502699
340,1,2227.543,Manchester City WFC,-40.71412025781972,-33.9004881833759,-39.73497754468424,-39.613131001820214,25,14,"{14: [-39.78051906622542, -39.6014007290924, 1.02], 25: [-40.73689101859032, -33.970869819742774, 1.53], 9: [-21.791618057457203, -35.88290427437608, 0.65], 7: [-24.990909945725473, -13.313859546066313, 1.6800000000000002], 10: [-28.89609541788212, -29.67759000136368, 2.15], 15: [-41.545253025946366, 6.498571091207698, 0.9400000000000001], 1: [-58.907958113523286, -3.953101909272553, 0.17], 21: [-9.666187947116596, -19.53090409180653, 1.52], 33: [-52.80539422700445, -23.871105001096872, 0.13], 5: [-41.169535473231576, -7.589486454894189, 0.62], 11: [-0.5578836388795209, 27.296344637617896, 0.97]}","{2: [1.4687140697032284, -6.615873818485816, 0.5700000000000001], 14: [5.214504216465726, 26.580798001221382, 1.58], 8: [44.482681165352815, 24.832987364777434, 1.51], 20: [27.55262053241715, 35.965016183470766, 3.77], 12: [19.184365949224343, 16.61006618258141, 2.17], 15: [-0.12523918423825978, 11.847575455089848, 0.33], 33: [21.598066590907163, 35.94155563801514, 0.8200000000000001], 19: [25.002295326110772, 3.9882927274559883, 1.45], 88: [39.8716021093078, 34.42835045612743, 3.4], 21: [-34.2472241989714, 7.73024972762793, 0.41000000000000003], 10: [28.224357975149637, 30.4987090923105, 2.29]}",1,0.19931574118464823,99.37446509720729,42.130025915617935,1.53,11,-5.513327077259667,100.56475632228512,47.66037280253759,11,1.02,0,-80.27405330830088,0,13.406867442886115,5.795947586358051
249,1,1267.604,Manchester City WFC,-43.435226169905555,-20.715661637315517,-40.37255884626084,-25.56026427390176,14,10,"{14: [-43.435226169905555, -20.715661637315517, 0.21], 25: [-37.44651608723968, -19.77723981909058, 0.59], 9: [-36.50152951526008, -28.105733455836905, 0.9500000000000001], 7: [-35.65901136674815, -11.096838000509898, 1.32], 10: [-40.37255884626084, -25.56026427390176, 1.74], 15: [-44.323285839958665, 3.343127727426343, 1.22], 1: [-58.31591833348787, -3.1202525455979204, 0.0], 21: [-19.33237589423319, -20.7977735464102, 0.59], 33: [-43.17336242104374, -13.970754818823771, 0.89], 5: [-45.87169757235897, -6.686255454852686, 0.28], 11: [-9.950822456749005, 24.750875455682753, 0.31]}","{2: [6.637676764627769, -9.48979063679969, 0.45], 14: [14.584672273564617, 25.442961546623643, 0.55], 8: [45.347970074635334, 19.566094909989967, 2.46], 20: [38.892459396172306, 18.744975819043145, 0.32], 12: [31.879065078829765, 22.123294364652924, 0.65], 15: [0.2277076077059269, 10.02938318227903, 0.37], 33: [39.5528114585195, 29.384333183168383, 2.81], 19: [36.34213418986593, -5.900327182089301, 0.25], 88: [38.072712008430976, 14.22882081883563, 1.16], 21: [-29.49952057830283, 5.395925454793396, 0.05], 10: [25.71957429038444, 12.516201000575116, 0.25]}",1,9.263935359635461,98.34103485025592,29.597615964881637,0.21,11,8.539539650658789,96.51773020260654,32.810191156033376,11,1.74,0,-57.69969014588198,0,25.732187053386866,5.731501185705143
250,1,1278.709,Manchester City WFC,-48.53587658251832,-0.8093888182190094,-47.28348474013572,9.595363091349995,1,5,"{14: [-42.61547878216422, -14.451696000664052, 1.72], 25: [-47.15824555589746, -6.205314273012405, 3.02], 9: [-21.654993492833647, -31.78903909236979, 3.34], 7: [-30.74052704030013, 4.0000230001838, 3.77], 10: [-33.677955179706586, -26.44003472848764, 3.08], 15: [-41.01014014783743, 22.42828145557603, 3.41], 1: [-48.49033506097713, -0.7507374545799508, 1.6], 21: [-9.09691892785178, -16.434112091664232, 3.32], 33: [-50.66494271456873, -14.545538182486546, 1.26], 5: [-47.20378707743864, 9.75958690953936, 3.86], 11: [-8.117776214716294, 31.58962445599699, 1.1400000000000001]}","{2: [2.846345096324086, -18.42825845539223, 1.96], 14: [3.9848831348537206, 15.624723273445225, 2.87], 8: [42.93426943295251, 1.9003041819055004, 3.17], 20: [24.854285381101917, 23.835914182913434, 4.1], 12: [19.605625023480304, 15.87105900072927, 3.64], 15: [-0.6831228231177807, 7.448723182160449, 1.45], 33: [43.44661155029085, 17.935587000824135, 3.34], 19: [28.201587214379042, -16.797750546226396, 2.62], 88: [32.19785572961806, 7.4721837276160725, 2.23], 21: [-28.167431073223153, 1.5014749091599016, 1.1400000000000001], 10: [21.85993033976898, -2.70969300012451, 3.77]}",1,4.163284947022696,101.23827365087358,20.499113727955216,1.6,11,5.415676789405296,100.44202580564644,20.758962731843752,11,3.86,0,83.13648177523446,0,19.94631872132741,10.4798543704837
251,1,1285.729,Manchester City WFC,-12.193742392652386,26.745021819410745,-5.055108891071577,38.85066327451245,5,15,"{14: [-20.81247534432172, -5.079208091142479, 3.63], 25: [-23.772674244498766, 9.982462091367783, 3.46], 9: [2.8577304767093823, -28.22303618311502, 2.94], 7: [-3.9962685152390165, 13.947294273368147, 4.23], 10: [-8.709815994751704, -14.56899872794217, 3.76], 15: [-5.055108891071577, 38.85066327451245, 5.17], 1: [-49.38978011141555, 6.334347273018334, 1.4], 21: [8.891982080916446, 8.28157254583508, 3.46], 33: [-27.609547434343636, -1.3255208182427254, 3.85], 5: [-12.193742392652386, 26.745021819410745, 3.06], 11: [-0.27324912924711225, 25.665836728452064, 4.44]}","{2: [-5.123421173383355, -27.120390546700722, 3.65], 14: [-8.994450504384112, -6.885670091225486, 3.16], 8: [18.53539926726245, -20.316832364569915, 4.1], 20: [-1.6736509166385625, 8.351954182201952, 4.9], 12: [1.6053386343267846, -12.316786364202317, 3.77], 15: [-8.948908982842926, -13.923833727912523, 3.33], 33: [10.417623052546155, 10.510324364119311, 4.97], 19: [7.958380889322145, -28.645326001316246, 2.32], 88: [11.032433593352158, -12.023529546007023, 3.79], 21: [-38.015785106504495, -4.410582545657211, 2.33], 10: [1.6053386343267846, -23.988407728374987, 4.39]}",1,7.354782105149802,70.18821248312126,21.18908355192919,3.06,10,-4.750859349951902,69.60552987146062,30.68559131465841,10,5.17,3,59.47236933596958,0,6.417093947334721,14.053705678907923
65,1,343.353,Manchester City WFC,36.58122717795716,3.566002909254766,42.103136664825875,-13.161366000604762,21,9,"{14: [21.41590050474242, 3.4604304547044604, 1.77], 25: [29.82969660947642, -2.768344363763568, 1.23], 9: [42.05759514328469, -13.231747636971631, 1.74], 7: [47.48842158707105, 21.044109273694247, 0.6000000000000001], 10: [40.85074482244329, -2.522008636479522, 1.99], 15: [23.48803973486636, 21.654083455540455, 1.87], 1: [-31.343952200720835, 1.313790545514914, 0.42], 21: [36.51291489564537, 3.436969909248837, 3.18], 33: [5.954553941509989, 9.736126364083736, 1.31], 5: [5.168962694924541, 17.513297182622914, 1.3900000000000001], 11: [40.71412025781972, 12.563122091486363, 0.62]}","{2: [-44.11834899302333, -9.278645727699079, 2.8], 14: [-39.37064537235476, -2.991219545591991, 3.76], 8: [-8.778128277063482, -13.14963572787695, 1.49], 20: [-34.93034702208919, 5.032287000231232, 2.02], 12: [-21.563910449751276, -17.27869172806668, 1.63], 15: [-46.0766344192943, -12.727345909675726, 3.01], 33: [-42.75210334678777, 3.2727460910594726, 3.96], 19: [-30.194028781805905, -18.486909819031286, 1.45], 88: [-35.21498153172159, -3.6715753638050717, 3.32], 21: [-58.93072887429388, -0.0, 1.4100000000000001], 10: [-41.85265829634936, -10.334370273202135, 3.12]}",1,16.117934351583855,16.50770076390956,48.34132499572267,3.18,0,10.59602486471514,16.89666529039196,50.881266294050086,0,1.74,0,-71.7313100965541,0,48.313015421893674,17.615230768505587
